,path,emotion
3314,data/training\Actor_24\03-02-04-02-02-01-24_sad.wav,sad
3315,data/training\Actor_24\03-02-04-02-02-02-24_sad.wav,sad
3316,data/training\Actor_24\24_01_01_01_dogs-sitting_sad.wav,sad
3317,data/training\Actor_24\24_01_01_01_kids-talking_sad.wav,sad
3318,data/training\Actor_24\24_01_01_02_dogs-sitting_sad.wav,sad
3319,data/training\Actor_24\24_01_01_02_kids-talking_sad.wav,sad
3320,data/training\Actor_24\24_01_02_01_dogs-sitting_sad.wav,sad
3321,data/training\Actor_24\24_01_02_01_kids-talking_sad.wav,sad
3322,data/training\Actor_24\24_01_02_02_dogs-sitting_sad.wav,sad
3323,data/training\Actor_24\24_01_02_02_kids-talking_sad.wav,sad
3324,data/training\Actor_24\24_02_01_01_dogs-sitting_sad.wav,sad
3325,data/training\Actor_24\24_02_01_01_kids-talking_sad.wav,sad
3326,data/training\Actor_24\24_02_01_02_dogs-sitting_sad.wav,sad
3327,data/training\Actor_24\24_02_01_02_kids-talking_sad.wav,sad
3328,data/training\Actor_24\24_02_02_01_dogs-sitting_sad.wav,sad
3329,data/training\Actor_24\24_02_02_01_kids-talking_sad.wav,sad
3330,data/training\Actor_24\24_02_02_02_dogs-sitting_sad.wav,sad
3331,data/training\Actor_24\24_02_02_02_kids-talking_sad.wav,sad
3332,data/training\Actor_25\25_01_01_01_back_sad.wav,sad
3333,data/training\Actor_25\25_01_01_01_bar_sad.wav,sad
3334,data/training\Actor_25\25_01_01_01_base_sad.wav,sad
3335,data/training\Actor_25\25_01_01_01_bath_sad.wav,sad
3336,data/training\Actor_25\25_01_01_01_bean_sad.wav,sad
3337,data/training\Actor_25\25_01_01_01_beg_sad.wav,sad
3338,data/training\Actor_25\25_01_01_01_bite_sad.wav,sad
3339,data/training\Actor_25\25_01_01_01_boat_sad.wav,sad
3340,data/training\Actor_25\25_01_01_01_bone_sad.wav,sad
3341,data/training\Actor_25\25_01_01_01_book_sad.wav,sad
3342,data/training\Actor_25\25_01_01_01_bought_sad.wav,sad
3343,data/training\Actor_25\25_01_01_01_burn_sad.wav,sad
3344,data/training\Actor_25\25_01_01_01_cab_sad.wav,sad
3345,data/training\Actor_25\25_01_01_01_calm_sad.wav,sad
3346,data/training\Actor_25\25_01_01_01_came_sad.wav,sad
3347,data/training\Actor_25\25_01_01_01_cause_sad.wav,sad
3348,data/training\Actor_25\25_01_01_01_chain_sad.wav,sad
3349,data/training\Actor_25\25_01_01_01_chair_sad.wav,sad
3350,data/training\Actor_25\25_01_01_01_chalk_sad.wav,sad
3351,data/training\Actor_25\25_01_01_01_chat_sad.wav,sad
3352,data/training\Actor_25\25_01_01_01_check_sad.wav,sad
3353,data/training\Actor_25\25_01_01_01_cheek_sad.wav,sad
3354,data/training\Actor_25\25_01_01_01_chief_sad.wav,sad
3355,data/training\Actor_25\25_01_01_01_choice_sad.wav,sad
3356,data/training\Actor_25\25_01_01_01_cool_sad.wav,sad
3357,data/training\Actor_25\25_01_01_01_dab_sad.wav,sad
3358,data/training\Actor_25\25_01_01_01_date_sad.wav,sad
3359,data/training\Actor_25\25_01_01_01_dead_sad.wav,sad
3360,data/training\Actor_25\25_01_01_01_death_sad.wav,sad
3361,data/training\Actor_25\25_01_01_01_deep_sad.wav,sad
3362,data/training\Actor_25\25_01_01_01_dime_sad.wav,sad
3363,data/training\Actor_25\25_01_01_01_dip_sad.wav,sad
3364,data/training\Actor_25\25_01_01_01_ditch_sad.wav,sad
3365,data/training\Actor_25\25_01_01_01_dodge_sad.wav,sad
3366,data/training\Actor_25\25_01_01_01_dog_sad.wav,sad
3367,data/training\Actor_25\25_01_01_01_doll_sad.wav,sad
3368,data/training\Actor_25\25_01_01_01_door_sad.wav,sad
3369,data/training\Actor_25\25_01_01_01_fail_sad.wav,sad
3370,data/training\Actor_25\25_01_01_01_fall_sad.wav,sad
3371,data/training\Actor_25\25_01_01_01_far_sad.wav,sad
3372,data/training\Actor_25\25_01_01_01_fat_sad.wav,sad
3373,data/training\Actor_25\25_01_01_01_fit_sad.wav,sad
3374,data/training\Actor_25\25_01_01_01_five_sad.wav,sad
3375,data/training\Actor_25\25_01_01_01_food_sad.wav,sad
3376,data/training\Actor_25\25_01_01_01_gap_sad.wav,sad
3377,data/training\Actor_25\25_01_01_01_gas_sad.wav,sad
3378,data/training\Actor_25\25_01_01_01_gaze_sad.wav,sad
3379,data/training\Actor_25\25_01_01_01_germ_sad.wav,sad
3380,data/training\Actor_25\25_01_01_01_get_sad.wav,sad
3381,data/training\Actor_25\25_01_01_01_gin_sad.wav,sad
3382,data/training\Actor_25\25_01_01_01_goal_sad.wav,sad
3383,data/training\Actor_25\25_01_01_01_good_sad.wav,sad
3384,data/training\Actor_25\25_01_01_01_goose_sad.wav,sad
3385,data/training\Actor_25\25_01_01_01_gun_sad.wav,sad
3386,data/training\Actor_25\25_01_01_01_half_sad.wav,sad
3387,data/training\Actor_25\25_01_01_01_hall_sad.wav,sad
3388,data/training\Actor_25\25_01_01_01_hash_sad.wav,sad
3389,data/training\Actor_25\25_01_01_01_hate_sad.wav,sad
3390,data/training\Actor_25\25_01_01_01_have_sad.wav,sad
3391,data/training\Actor_25\25_01_01_01_haze_sad.wav,sad
3392,data/training\Actor_25\25_01_01_01_hire_sad.wav,sad
3393,data/training\Actor_25\25_01_01_01_hit_sad.wav,sad
3394,data/training\Actor_25\25_01_01_01_hole_sad.wav,sad
3395,data/training\Actor_25\25_01_01_01_home_sad.wav,sad
3396,data/training\Actor_25\25_01_01_01_hurl_sad.wav,sad
3397,data/training\Actor_25\25_01_01_01_hush_sad.wav,sad
3398,data/training\Actor_25\25_01_01_01_jail_sad.wav,sad
3399,data/training\Actor_25\25_01_01_01_jar_sad.wav,sad
3400,data/training\Actor_25\25_01_01_01_join_sad.wav,sad
3401,data/training\Actor_25\25_01_01_01_judge_sad.wav,sad
3402,data/training\Actor_25\25_01_01_01_jug_sad.wav,sad
3403,data/training\Actor_25\25_01_01_01_juice_sad.wav,sad
3404,data/training\Actor_25\25_01_01_01_keen_sad.wav,sad
3405,data/training\Actor_25\25_01_01_01_keep_sad.wav,sad
3406,data/training\Actor_25\25_01_01_01_keg_sad.wav,sad
3407,data/training\Actor_25\25_01_01_01_kick_sad.wav,sad
3408,data/training\Actor_25\25_01_01_01_kill_sad.wav,sad
3409,data/training\Actor_25\25_01_01_01_king_sad.wav,sad
3410,data/training\Actor_25\25_01_01_01_kite_sad.wav,sad
3411,data/training\Actor_25\25_01_01_01_knock_sad.wav,sad
3412,data/training\Actor_25\25_01_01_01_late_sad.wav,sad
3413,data/training\Actor_25\25_01_01_01_laud_sad.wav,sad
3414,data/training\Actor_25\25_01_01_01_lean_sad.wav,sad
3415,data/training\Actor_25\25_01_01_01_learn_sad.wav,sad
3416,data/training\Actor_25\25_01_01_01_lease_sad.wav,sad
3417,data/training\Actor_25\25_01_01_01_lid_sad.wav,sad
3418,data/training\Actor_25\25_01_01_01_life_sad.wav,sad
3419,data/training\Actor_25\25_01_01_01_limb_sad.wav,sad
3420,data/training\Actor_25\25_01_01_01_live_sad.wav,sad
3421,data/training\Actor_25\25_01_01_01_loaf_sad.wav,sad
3422,data/training\Actor_25\25_01_01_01_long_sad.wav,sad
3423,data/training\Actor_25\25_01_01_01_lore_sad.wav,sad
3424,data/training\Actor_25\25_01_01_01_lose_sad.wav,sad
3425,data/training\Actor_25\25_01_01_01_lot_sad.wav,sad
3426,data/training\Actor_25\25_01_01_01_love_sad.wav,sad
3427,data/training\Actor_25\25_01_01_01_luck_sad.wav,sad
3428,data/training\Actor_25\25_01_01_01_make_sad.wav,sad
3429,data/training\Actor_25\25_01_01_01_match_sad.wav,sad
3430,data/training\Actor_25\25_01_01_01_merge_sad.wav,sad
3431,data/training\Actor_25\25_01_01_01_mess_sad.wav,sad
3432,data/training\Actor_25\25_01_01_01_mop_sad.wav,sad
3433,data/training\Actor_25\25_01_01_01_mouse_sad.wav,sad
3434,data/training\Actor_25\25_01_01_01_nag_sad.wav,sad
3435,data/training\Actor_25\25_01_01_01_name_sad.wav,sad
3436,data/training\Actor_25\25_01_01_01_near_sad.wav,sad
3437,data/training\Actor_25\25_01_01_01_neat_sad.wav,sad
3438,data/training\Actor_25\25_01_01_01_nice_sad.wav,sad
3439,data/training\Actor_25\25_01_01_01_note_sad.wav,sad
3440,data/training\Actor_25\25_01_01_01_numb_sad.wav,sad
3441,data/training\Actor_25\25_01_01_01_pad_sad.wav,sad
3442,data/training\Actor_25\25_01_01_01_page_sad.wav,sad
3443,data/training\Actor_25\25_01_01_01_pain_sad.wav,sad
3444,data/training\Actor_25\25_01_01_01_pass_sad.wav,sad
3445,data/training\Actor_25\25_01_01_01_pearl_sad.wav,sad
3446,data/training\Actor_25\25_01_01_01_peg_sad.wav,sad
3447,data/training\Actor_25\25_01_01_01_perch_sad.wav,sad
3448,data/training\Actor_25\25_01_01_01_phone_sad.wav,sad
3449,data/training\Actor_25\25_01_01_01_pick_sad.wav,sad
3450,data/training\Actor_25\25_01_01_01_pike_sad.wav,sad
3451,data/training\Actor_25\25_01_01_01_pole_sad.wav,sad
3452,data/training\Actor_25\25_01_01_01_pool_sad.wav,sad
3453,data/training\Actor_25\25_01_01_01_puff_sad.wav,sad
3454,data/training\Actor_25\25_01_01_01_rag_sad.wav,sad
3455,data/training\Actor_25\25_01_01_01_raid_sad.wav,sad
3456,data/training\Actor_25\25_01_01_01_rain_sad.wav,sad
3457,data/training\Actor_25\25_01_01_01_raise_sad.wav,sad
3458,data/training\Actor_25\25_01_01_01_rat_sad.wav,sad
3459,data/training\Actor_25\25_01_01_01_reach_sad.wav,sad
3460,data/training\Actor_25\25_01_01_01_read_sad.wav,sad
3461,data/training\Actor_25\25_01_01_01_red_sad.wav,sad
3462,data/training\Actor_25\25_01_01_01_ring_sad.wav,sad
3463,data/training\Actor_25\25_01_01_01_ripe_sad.wav,sad
3464,data/training\Actor_25\25_01_01_01_road_sad.wav,sad
3465,data/training\Actor_25\25_01_01_01_room_sad.wav,sad
3466,data/training\Actor_25\25_01_01_01_rose_sad.wav,sad
3467,data/training\Actor_25\25_01_01_01_rot_sad.wav,sad
3468,data/training\Actor_25\25_01_01_01_rough_sad.wav,sad
3469,data/training\Actor_25\25_01_01_01_rush_sad.wav,sad
3470,data/training\Actor_25\25_01_01_01_said_sad.wav,sad
3471,data/training\Actor_25\25_01_01_01_sail_sad.wav,sad
3472,data/training\Actor_25\25_01_01_01_search_sad.wav,sad
3473,data/training\Actor_25\25_01_01_01_seize_sad.wav,sad
3474,data/training\Actor_25\25_01_01_01_sell_sad.wav,sad
3475,data/training\Actor_25\25_01_01_01_shack_sad.wav,sad
3476,data/training\Actor_25\25_01_01_01_shall_sad.wav,sad
3477,data/training\Actor_25\25_01_01_01_shawl_sad.wav,sad
3478,data/training\Actor_25\25_01_01_01_sheep_sad.wav,sad
3479,data/training\Actor_25\25_01_01_01_shirt_sad.wav,sad
3480,data/training\Actor_25\25_01_01_01_should_sad.wav,sad
3481,data/training\Actor_25\25_01_01_01_shout_sad.wav,sad
3482,data/training\Actor_25\25_01_01_01_size_sad.wav,sad
3483,data/training\Actor_25\25_01_01_01_soap_sad.wav,sad
3484,data/training\Actor_25\25_01_01_01_soup_sad.wav,sad
3485,data/training\Actor_25\25_01_01_01_sour_sad.wav,sad
3486,data/training\Actor_25\25_01_01_01_south_sad.wav,sad
3487,data/training\Actor_25\25_01_01_01_sub_sad.wav,sad
3488,data/training\Actor_25\25_01_01_01_such_sad.wav,sad
3489,data/training\Actor_25\25_01_01_01_sure_sad.wav,sad
3490,data/training\Actor_25\25_01_01_01_take_sad.wav,sad
3491,data/training\Actor_25\25_01_01_01_talk_sad.wav,sad
3492,data/training\Actor_25\25_01_01_01_tape_sad.wav,sad
3493,data/training\Actor_25\25_01_01_01_team_sad.wav,sad
3494,data/training\Actor_25\25_01_01_01_tell_sad.wav,sad
3495,data/training\Actor_25\25_01_01_01_thin_sad.wav,sad
3496,data/training\Actor_25\25_01_01_01_third_sad.wav,sad
3497,data/training\Actor_25\25_01_01_01_thought_sad.wav,sad
3498,data/training\Actor_25\25_01_01_01_thumb_sad.wav,sad
3499,data/training\Actor_25\25_01_01_01_time_sad.wav,sad
3500,data/training\Actor_25\25_01_01_01_tip_sad.wav,sad
3501,data/training\Actor_25\25_01_01_01_tire_sad.wav,sad
3502,data/training\Actor_25\25_01_01_01_ton_sad.wav,sad
3503,data/training\Actor_25\25_01_01_01_tool_sad.wav,sad
3504,data/training\Actor_25\25_01_01_01_tough_sad.wav,sad
3505,data/training\Actor_25\25_01_01_01_turn_sad.wav,sad
3506,data/training\Actor_25\25_01_01_01_vine_sad.wav,sad
3507,data/training\Actor_25\25_01_01_01_voice_sad.wav,sad
3508,data/training\Actor_25\25_01_01_01_void_sad.wav,sad
3509,data/training\Actor_25\25_01_01_01_vote_sad.wav,sad
3510,data/training\Actor_25\25_01_01_01_wag_sad.wav,sad
3511,data/training\Actor_25\25_01_01_01_walk_sad.wav,sad
3512,data/training\Actor_25\25_01_01_01_wash_sad.wav,sad
3513,data/training\Actor_25\25_01_01_01_week_sad.wav,sad
3514,data/training\Actor_25\25_01_01_01_wheat_sad.wav,sad
3515,data/training\Actor_25\25_01_01_01_when_sad.wav,sad
3516,data/training\Actor_25\25_01_01_01_which_sad.wav,sad
3517,data/training\Actor_25\25_01_01_01_whip_sad.wav,sad
3518,data/training\Actor_25\25_01_01_01_white_sad.wav,sad
3519,data/training\Actor_25\25_01_01_01_wife_sad.wav,sad
3520,data/training\Actor_25\25_01_01_01_wire_sad.wav,sad
3521,data/training\Actor_25\25_01_01_01_witch_sad.wav,sad
3522,data/training\Actor_25\25_01_01_01_yearn_sad.wav,sad
3523,data/training\Actor_25\25_01_01_01_yes_sad.wav,sad
3524,data/training\Actor_25\25_01_01_01_young_sad.wav,sad
3525,data/training\Actor_25\25_01_01_01_youth_sad.wav,sad
3526,data/training\Actor_26\26_01_01_01_back_sad.wav,sad
3527,data/training\Actor_26\26_01_01_01_bar_sad.wav,sad
3528,data/training\Actor_26\26_01_01_01_base_sad.wav,sad
3529,data/training\Actor_26\26_01_01_01_bath_sad.wav,sad
3530,data/training\Actor_26\26_01_01_01_bean_sad.wav,sad
3531,data/training\Actor_26\26_01_01_01_beg_sad.wav,sad
3532,data/training\Actor_26\26_01_01_01_bite_sad.wav,sad
3533,data/training\Actor_26\26_01_01_01_boat_sad.wav,sad
3534,data/training\Actor_26\26_01_01_01_bone_sad.wav,sad
3535,data/training\Actor_26\26_01_01_01_book_sad.wav,sad
3536,data/training\Actor_26\26_01_01_01_bought_sad.wav,sad
3537,data/training\Actor_26\26_01_01_01_burn_sad.wav,sad
3538,data/training\Actor_26\26_01_01_01_cab_sad.wav,sad
3539,data/training\Actor_26\26_01_01_01_calm_sad.wav,sad
3540,data/training\Actor_26\26_01_01_01_came_sad.wav,sad
3541,data/training\Actor_26\26_01_01_01_cause_sad.wav,sad
3542,data/training\Actor_26\26_01_01_01_chain_sad.wav,sad
3543,data/training\Actor_26\26_01_01_01_chair_sad.wav,sad
3544,data/training\Actor_26\26_01_01_01_chalk_sad.wav,sad
3545,data/training\Actor_26\26_01_01_01_chat_sad.wav,sad
3546,data/training\Actor_26\26_01_01_01_check_sad.wav,sad
3547,data/training\Actor_26\26_01_01_01_cheek_sad.wav,sad
3548,data/training\Actor_26\26_01_01_01_chief_sad.wav,sad
3549,data/training\Actor_26\26_01_01_01_choice_sad.wav,sad
3550,data/training\Actor_26\26_01_01_01_cool_sad.wav,sad
3551,data/training\Actor_26\26_01_01_01_dab_sad.wav,sad
3552,data/training\Actor_26\26_01_01_01_date_sad.wav,sad
3553,data/training\Actor_26\26_01_01_01_dead_sad.wav,sad
3554,data/training\Actor_26\26_01_01_01_death_sad.wav,sad
3555,data/training\Actor_26\26_01_01_01_deep_sad.wav,sad
3556,data/training\Actor_26\26_01_01_01_dime_sad.wav,sad
3557,data/training\Actor_26\26_01_01_01_dip_sad.wav,sad
3558,data/training\Actor_26\26_01_01_01_ditch_sad.wav,sad
3559,data/training\Actor_26\26_01_01_01_dodge_sad.wav,sad
3560,data/training\Actor_26\26_01_01_01_dog_sad.wav,sad
3561,data/training\Actor_26\26_01_01_01_doll_sad.wav,sad
3562,data/training\Actor_26\26_01_01_01_door_sad.wav,sad
3563,data/training\Actor_26\26_01_01_01_fail_sad.wav,sad
3564,data/training\Actor_26\26_01_01_01_fall_sad.wav,sad
3565,data/training\Actor_26\26_01_01_01_far_sad.wav,sad
3566,data/training\Actor_26\26_01_01_01_fat_sad.wav,sad
3567,data/training\Actor_26\26_01_01_01_fit_sad.wav,sad
3568,data/training\Actor_26\26_01_01_01_five_sad.wav,sad
3569,data/training\Actor_26\26_01_01_01_food_sad.wav,sad
3570,data/training\Actor_26\26_01_01_01_gap_sad.wav,sad
3571,data/training\Actor_26\26_01_01_01_gas_sad.wav,sad
3572,data/training\Actor_26\26_01_01_01_gaze_sad.wav,sad
3573,data/training\Actor_26\26_01_01_01_germ_sad.wav,sad
3574,data/training\Actor_26\26_01_01_01_get_sad.wav,sad
3575,data/training\Actor_26\26_01_01_01_gin_sad.wav,sad
3576,data/training\Actor_26\26_01_01_01_goal_sad.wav,sad
3577,data/training\Actor_26\26_01_01_01_good_sad.wav,sad
3578,data/training\Actor_26\26_01_01_01_goose_sad.wav,sad
3579,data/training\Actor_26\26_01_01_01_gun_sad.wav,sad
3580,data/training\Actor_26\26_01_01_01_half_sad.wav,sad
3581,data/training\Actor_26\26_01_01_01_hall_sad.wav,sad
3582,data/training\Actor_26\26_01_01_01_hash_sad.wav,sad
3583,data/training\Actor_26\26_01_01_01_hate_sad.wav,sad
3584,data/training\Actor_26\26_01_01_01_have_sad.wav,sad
3585,data/training\Actor_26\26_01_01_01_haze_sad.wav,sad
3586,data/training\Actor_26\26_01_01_01_hire_sad.wav,sad
3587,data/training\Actor_26\26_01_01_01_hit_sad.wav,sad
3588,data/training\Actor_26\26_01_01_01_hole_sad.wav,sad
3589,data/training\Actor_26\26_01_01_01_home_sad.wav,sad
3590,data/training\Actor_26\26_01_01_01_hurl_sad.wav,sad
3591,data/training\Actor_26\26_01_01_01_hush_sad.wav,sad
3592,data/training\Actor_26\26_01_01_01_jail_sad.wav,sad
3593,data/training\Actor_26\26_01_01_01_jar_sad.wav,sad
3594,data/training\Actor_26\26_01_01_01_join_sad.wav,sad
3595,data/training\Actor_26\26_01_01_01_judge_sad.wav,sad
3596,data/training\Actor_26\26_01_01_01_jug_sad.wav,sad
3597,data/training\Actor_26\26_01_01_01_juice_sad.wav,sad
3598,data/training\Actor_26\26_01_01_01_keen_sad.wav,sad
3599,data/training\Actor_26\26_01_01_01_keep_sad.wav,sad
3600,data/training\Actor_26\26_01_01_01_keg_sad.wav,sad
3601,data/training\Actor_26\26_01_01_01_kick_sad.wav,sad
3602,data/training\Actor_26\26_01_01_01_kill_sad.wav,sad
3603,data/training\Actor_26\26_01_01_01_king_sad.wav,sad
3604,data/training\Actor_26\26_01_01_01_kite_sad.wav,sad
3605,data/training\Actor_26\26_01_01_01_knock_sad.wav,sad
3606,data/training\Actor_26\26_01_01_01_late_sad.wav,sad
3607,data/training\Actor_26\26_01_01_01_laud_sad.wav,sad
3608,data/training\Actor_26\26_01_01_01_lean_sad.wav,sad
3609,data/training\Actor_26\26_01_01_01_learn_sad.wav,sad
3610,data/training\Actor_26\26_01_01_01_lease_sad.wav,sad
3611,data/training\Actor_26\26_01_01_01_lid_sad.wav,sad
3612,data/training\Actor_26\26_01_01_01_life_sad.wav,sad
3613,data/training\Actor_26\26_01_01_01_limb_sad.wav,sad
3614,data/training\Actor_26\26_01_01_01_live_sad.wav,sad
3615,data/training\Actor_26\26_01_01_01_loaf_sad.wav,sad
3616,data/training\Actor_26\26_01_01_01_long_sad.wav,sad
3617,data/training\Actor_26\26_01_01_01_lore_sad.wav,sad
3618,data/training\Actor_26\26_01_01_01_lose_sad.wav,sad
3619,data/training\Actor_26\26_01_01_01_lot_sad.wav,sad
3620,data/training\Actor_26\26_01_01_01_love_sad.wav,sad
3621,data/training\Actor_26\26_01_01_01_luck_sad.wav,sad
3622,data/training\Actor_26\26_01_01_01_make_sad.wav,sad
3623,data/training\Actor_26\26_01_01_01_match_sad.wav,sad
3624,data/training\Actor_26\26_01_01_01_merge_sad.wav,sad
3625,data/training\Actor_26\26_01_01_01_mess_sad.wav,sad
3626,data/training\Actor_26\26_01_01_01_met_sad.wav,sad
3627,data/training\Actor_26\26_01_01_01_mill_sad.wav,sad
3628,data/training\Actor_26\26_01_01_01_mob_sad.wav,sad
3629,data/training\Actor_26\26_01_01_01_mode_sad.wav,sad
3630,data/training\Actor_26\26_01_01_01_mood_sad.wav,sad
3631,data/training\Actor_26\26_01_01_01_moon_sad.wav,sad
3632,data/training\Actor_26\26_01_01_01_mop_sad.wav,sad
3633,data/training\Actor_26\26_01_01_01_mouse_sad.wav,sad
3634,data/training\Actor_26\26_01_01_01_nag_sad.wav,sad
3635,data/training\Actor_26\26_01_01_01_name_sad.wav,sad
3636,data/training\Actor_26\26_01_01_01_near_sad.wav,sad
3637,data/training\Actor_26\26_01_01_01_neat_sad.wav,sad
3638,data/training\Actor_26\26_01_01_01_nice_sad.wav,sad
3639,data/training\Actor_26\26_01_01_01_note_sad.wav,sad
3640,data/training\Actor_26\26_01_01_01_numb_sad.wav,sad
3641,data/training\Actor_26\26_01_01_01_pad_sad.wav,sad
3642,data/training\Actor_26\26_01_01_01_page_sad.wav,sad
3643,data/training\Actor_26\26_01_01_01_pain_sad.wav,sad
3644,data/training\Actor_26\26_01_01_01_pass_sad.wav,sad
3645,data/training\Actor_26\26_01_01_01_pearl_sad.wav,sad
3646,data/training\Actor_26\26_01_01_01_peg_sad.wav,sad
3647,data/training\Actor_26\26_01_01_01_perch_sad.wav,sad
3648,data/training\Actor_26\26_01_01_01_phone_sad.wav,sad
3649,data/training\Actor_26\26_01_01_01_pick_sad.wav,sad
3650,data/training\Actor_26\26_01_01_01_pike_sad.wav,sad
3651,data/training\Actor_26\26_01_01_01_pole_sad.wav,sad
3652,data/training\Actor_26\26_01_01_01_pool_sad.wav,sad
3653,data/training\Actor_26\26_01_01_01_puff_sad.wav,sad
3654,data/training\Actor_26\26_01_01_01_rag_sad.wav,sad
3655,data/training\Actor_26\26_01_01_01_raid_sad.wav,sad
3656,data/training\Actor_26\26_01_01_01_rain_sad.wav,sad
3657,data/training\Actor_26\26_01_01_01_raise_sad.wav,sad
3658,data/training\Actor_26\26_01_01_01_rat_sad.wav,sad
3659,data/training\Actor_26\26_01_01_01_reach_sad.wav,sad
3660,data/training\Actor_26\26_01_01_01_read_sad.wav,sad
3661,data/training\Actor_26\26_01_01_01_red_sad.wav,sad
3662,data/training\Actor_26\26_01_01_01_ring_sad.wav,sad
3663,data/training\Actor_26\26_01_01_01_ripe_sad.wav,sad
3664,data/training\Actor_26\26_01_01_01_road_sad.wav,sad
3665,data/training\Actor_26\26_01_01_01_room_sad.wav,sad
3666,data/training\Actor_26\26_01_01_01_rose_sad.wav,sad
3667,data/training\Actor_26\26_01_01_01_rot_sad.wav,sad
3668,data/training\Actor_26\26_01_01_01_rough_sad.wav,sad
3669,data/training\Actor_26\26_01_01_01_rush_sad.wav,sad
3670,data/training\Actor_26\26_01_01_01_said_sad.wav,sad
3671,data/training\Actor_26\26_01_01_01_sail_sad.wav,sad
3672,data/training\Actor_26\26_01_01_01_search_sad.wav,sad
3673,data/training\Actor_26\26_01_01_01_seize_sad.wav,sad
3674,data/training\Actor_26\26_01_01_01_sell_sad.wav,sad
3675,data/training\Actor_26\26_01_01_01_shack_sad.wav,sad
